date,base,currency,rate
2025-02-03,EUR,SGD,1.4024
2025-02-03,EUR,THB,34.932
2025-02-03,EUR,TRY,36.972
2025-02-03,EUR,USD,1.0274
2025-02-03,EUR,ZAR,19.3445
2025-02-04,EUR,AUD,1.6629
2025-02-04,EUR,BGN,1.9558
2025-02-04,EUR,BRL,6.0138
2025-02-04,EUR,CAD,1.4894
2025-02-04,EUR,CHF,0.9396
2025-02-04,EUR,CNY,7.4943
2025-02-04,EUR,CZK,25.172
2025-02-04,EUR,DKK,7.461
2025-02-04,EUR,GBP,0.83188
2025-02-04,EUR,HKD,8.0489
2025-02-04,EUR,HUF,407.15
2025-02-04,EUR,IDR,16865.0
2025-02-04,EUR,ILS,3.6961
2025-02-04,EUR,INR,90.01
2025-02-04,EUR,ISK,146.8
2025-02-04,EUR,JPY,160.52
2025-02-04,EUR,KRW,1504.21
2025-02-04,EUR,MXN,21.132
2025-02-04,EUR,MYR,4.5929
2025-02-04,EUR,NOK,11.721
2025-02-04,EUR,NZD,1.8418
2025-02-04,EUR,PHP,60.222
2025-02-04,EUR,PLN,4.2193
2025-02-04,EUR,RON,4.9769
2025-02-04,EUR,SEK,11.418
2025-02-04,EUR,SGD,1.4015
2025-02-04,EUR,THB,34.937
2025-02-04,EUR,TRY,37.155
2025-02-04,EUR,USD,1.0335
2025-02-04,EUR,ZAR,19.4072
2025-02-05,EUR,AUD,1.658
2025-02-05,EUR,BGN,1.9558
2025-02-05,EUR,BRL,6.0327
2025-02-05,EUR,CAD,1.4876
2025-02-05,EUR,CHF,0.9395
2025-02-05,EUR,CNY,7.5797
2025-02-05,EUR,CZK,25.136
2025-02-05,EUR,DKK,7.4597
2025-02-05,EUR,GBP,0.83085
2025-02-05,EUR,HKD,8.1162
2025-02-05,EUR,HUF,406.0
2025-02-05,EUR,IDR,17004.0
2025-02-05,EUR,ILS,3.7012
2025-02-05,EUR,INR,91.06
2025-02-05,EUR,ISK,146.8
2025-02-05,EUR,JPY,159.25
2025-02-05,EUR,KRW,1507.59
2025-02-05,EUR,MXN,21.478
2025-02-05,EUR,MYR,4.6091
2025-02-05,EUR,NOK,11.6693
2025-02-05,EUR,NZD,1.8321
2025-02-05,EUR,PHP,60.44
2025-02-05,EUR,PLN,4.1968
2025-02-05,EUR,RON,4.9766
2025-02-05,EUR,SEK,11.3583
2025-02-05,EUR,SGD,1.4053
2025-02-05,EUR,THB,34.987
2025-02-05,EUR,TRY,37.431
2025-02-05,EUR,USD,1.0422
2025-02-05,EUR,ZAR,19.3507
2025-02-06,EUR,AUD,1.6547
2025-02-06,EUR,BGN,1.9558
2025-02-06,EUR,BRL,6.0127
2025-02-06,EUR,CAD,1.4865
2025-02-06,EUR,CHF,0.9385
2025-02-06,EUR,CNY,7.5511
2025-02-06,EUR,CZK,25.139
2025-02-06,EUR,DKK,7.4596
2025-02-06,EUR,GBP,0.83688
2025-02-06,EUR,HKD,8.0668
2025-02-06,EUR,HUF,406.1
2025-02-06,EUR,IDR,16944.0
2025-02-06,EUR,ILS,3.6892
2025-02-06,EUR,INR,90.76
2025-02-06,EUR,ISK,146.6
2025-02-06,EUR,JPY,157.95
2025-02-06,EUR,KRW,1502.98
2025-02-06,EUR,MXN,21.371
2025-02-06,EUR,MYR,4.5947
2025-02-06,EUR,NOK,11.6585
2025-02-06,EUR,NZD,1.8317
2025-02-06,EUR,PHP,60.202
2025-02-06,EUR,PLN,4.2065
2025-02-06,EUR,RON,4.9767
2025-02-06,EUR,SEK,11.321
2025-02-06,EUR,SGD,1.4027
2025-02-06,EUR,THB,35.053
2025-02-06,EUR,TRY,37.187
2025-02-06,EUR,USD,1.036
2025-02-06,EUR,ZAR,19.2822
2025-02-07,EUR,AUD,1.6525
2025-02-07,EUR,BGN,1.9558
2025-02-07,EUR,BRL,5.9857
2025-02-07,EUR,CAD,1.4883
2025-02-07,EUR,CHF,0.9418
2025-02-07,EUR,CNY,7.5634
2025-02-07,EUR,CZK,25.108
2025-02-07,EUR,DKK,7.46
2025-02-07,EUR,GBP,0.83353
2025-02-07,EUR,HKD,8.0828
2025-02-07,EUR,HUF,405.55
2025-02-07,EUR,IDR,16933.0
2025-02-07,EUR,ILS,3.6872
2025-02-07,EUR,INR,90.81
2025-02-07,EUR,ISK,146.6
2025-02-07,EUR,JPY,157.77
2025-02-07,EUR,KRW,1501.65
2025-02-07,EUR,MXN,21.283
2025-02-07,EUR,MYR,4.6074
2025-02-07,EUR,NOK,11.625
2025-02-07,EUR,NZD,1.8287
2025-02-07,EUR,PHP,60.19
2025-02-07,EUR,PLN,4.1985
2025-02-07,EUR,RON,4.9768
2025-02-07,EUR,SEK,11.2865
2025-02-07,EUR,SGD,1.4021
2025-02-07,EUR,THB,34.924
2025-02-07,EUR,TRY,37.334
2025-02-07,EUR,USD,1.0377
2025-02-07,EUR,ZAR,19.1225
2025-02-10,EUR,AUD,1.6448
2025-02-10,EUR,BGN,1.9558
2025-02-10,EUR,BRL,5.9622
2025-02-10,EUR,CAD,1.4798
2025-02-10,EUR,CHF,0.9396
2025-02-10,EUR,CNY,7.5395
2025-02-10,EUR,CZK,25.073
2025-02-10,EUR,DKK,7.4584
2025-02-10,EUR,GBP,0.83283
2025-02-10,EUR,HKD,8.04
2025-02-10,EUR,HUF,403.88
2025-02-10,EUR,IDR,16868.0
2025-02-10,EUR,ILS,3.679
2025-02-10,EUR,INR,90.27
2025-02-10,EUR,ISK,146.6
2025-02-10,EUR,JPY,156.92
2025-02-10,EUR,KRW,1496.81
2025-02-10,EUR,MXN,21.238
2025-02-10,EUR,MYR,4.613
2025-02-10,EUR,NOK,11.5745
2025-02-10,EUR,NZD,1.8257
2025-02-10,EUR,PHP,60.011
2025-02-10,EUR,PLN,4.1758
2025-02-10,EUR,RON,4.9769
2025-02-10,EUR,SEK,11.2765
2025-02-10,EUR,SGD,1.3972
2025-02-10,EUR,THB,34.993
2025-02-10,EUR,TRY,37.148
2025-02-10,EUR,USD,1.032
2025-02-10,EUR,ZAR,19.0069
2025-02-11,EUR,AUD,1.6442
2025-02-11,EUR,BGN,1.9558
2025-02-11,EUR,BRL,5.9898
2025-02-11,EUR,CAD,1.4789
2025-02-11,EUR,CHF,0.9429
2025-02-11,EUR,CNY,7.544
2025-02-11,EUR,CZK,25.101
2025-02-11,EUR,DKK,7.4582
2025-02-11,EUR,GBP,0.83355
2025-02-11,EUR,HKD,8.0452
2025-02-11,EUR,HUF,403.9
2025-02-11,EUR,IDR,16897.0
2025-02-11,EUR,ILS,3.7088
2025-02-11,EUR,INR,89.55
2025-02-11,EUR,ISK,146.6
2025-02-11,EUR,JPY,157.28
2025-02-11,EUR,KRW,1500.7
2025-02-11,EUR,MXN,21.285
2025-02-11,EUR,MYR,4.6148
2025-02-11,EUR,NOK,11.5755
2025-02-11,EUR,NZD,1.8284
2025-02-11,EUR,PHP,60.05
2025-02-11,EUR,PLN,4.1785
2025-02-11,EUR,RON,4.9769
2025-02-11,EUR,SEK,11.2525
2025-02-11,EUR,SGD,1.3995
2025-02-11,EUR,THB,35.22
2025-02-11,EUR,TRY,37.22
2025-02-11,EUR,USD,1.0324
2025-02-11,EUR,ZAR,19.0894
2025-02-12,EUR,AUD,1.6525
2025-02-12,EUR,BGN,1.9558
2025-02-12,EUR,BRL,5.9812
2025-02-12,EUR,CAD,1.483
2025-02-12,EUR,CHF,0.9457
2025-02-12,EUR,CNY,7.5794
2025-02-12,EUR,CZK,25.075
2025-02-12,EUR,DKK,7.4583
2025-02-12,EUR,GBP,0.83338
2025-02-12,EUR,HKD,8.0769
2025-02-12,EUR,HUF,402.63
2025-02-12,EUR,IDR,16954.0
2025-02-12,EUR,ILS,3.7259
2025-02-12,EUR,INR,90.1
2025-02-12,EUR,ISK,146.4
2025-02-12,EUR,JPY,159.22
2025-02-12,EUR,KRW,1505.97
2025-02-12,EUR,MXN,21.316
2025-02-12,EUR,MYR,4.6354
2025-02-12,EUR,NOK,11.662
2025-02-12,EUR,NZD,1.8391
2025-02-12,EUR,PHP,60.291
2025-02-12,EUR,PLN,4.1713
2025-02-12,EUR,RON,4.9767
2025-02-12,EUR,SEK,11.2895
2025-02-12,EUR,SGD,1.4031
2025-02-12,EUR,THB,35.367
2025-02-12,EUR,TRY,37.432
2025-02-12,EUR,USD,1.037
2025-02-12,EUR,ZAR,19.1398
2025-02-13,EUR,AUD,1.6591
2025-02-13,EUR,BGN,1.9558
2025-02-13,EUR,BRL,6.0084
2025-02-13,EUR,CAD,1.4844
2025-02-13,EUR,CHF,0.9421
2025-02-13,EUR,CNY,7.5817
2025-02-13,EUR,CZK,25.057
2025-02-13,EUR,DKK,7.4586
2025-02-13,EUR,GBP,0.83313
2025-02-13,EUR,HKD,8.0926
2025-02-13,EUR,HUF,401.78
2025-02-13,EUR,IDR,17025.0
2025-02-13,EUR,ILS,3.7162
2025-02-13,EUR,INR,90.38
2025-02-13,EUR,ISK,146.8
2025-02-13,EUR,JPY,159.79
2025-02-13,EUR,KRW,1507.52
2025-02-13,EUR,MXN,21.438
2025-02-13,EUR,MYR,4.6287
2025-02-13,EUR,NOK,11.7145
2025-02-13,EUR,NZD,1.8447
2025-02-13,EUR,PHP,60.312
2025-02-13,EUR,PLN,4.1688
2025-02-13,EUR,RON,4.9771
2025-02-13,EUR,SEK,11.2815
2025-02-13,EUR,SGD,1.4033
2025-02-13,EUR,THB,35.227
2025-02-13,EUR,TRY,37.515
2025-02-13,EUR,USD,1.039
2025-02-13,EUR,ZAR,19.2471
2025-02-14,EUR,AUD,1.6514
2025-02-14,EUR,BGN,1.9558
2025-02-14,EUR,BRL,6.0127
2025-02-14,EUR,CAD,1.4856
2025-02-14,EUR,CHF,0.9442
2025-02-14,EUR,CNY,7.6141
2025-02-14,EUR,CZK,25.043
2025-02-14,EUR,DKK,7.459
2025-02-14,EUR,GBP,0.83215
2025-02-14,EUR,HKD,8.1554
2025-02-14,EUR,HUF,402.95
2025-02-14,EUR,IDR,16980.0
2025-02-14,EUR,ILS,3.7341
2025-02-14,EUR,INR,90.81
2025-02-14,EUR,ISK,147.3
2025-02-14,EUR,JPY,160.09
2025-02-14,EUR,KRW,1509.5
2025-02-14,EUR,MXN,21.315
2025-02-14,EUR,MYR,4.647
2025-02-14,EUR,NOK,11.6515
2025-02-14,EUR,NZD,1.8352
2025-02-14,EUR,PHP,60.487
2025-02-14,EUR,PLN,4.1653
2025-02-14,EUR,RON,4.977
2025-02-14,EUR,SEK,11.2445
2025-02-14,EUR,SGD,1.4052
2025-02-14,EUR,THB,35.238
2025-02-14,EUR,TRY,37.949
2025-02-14,EUR,USD,1.0478
2025-02-14,EUR,ZAR,19.2555
2025-02-17,EUR,AUD,1.6456
2025-02-17,EUR,BGN,1.9558
2025-02-17,EUR,BRL,5.9756
2025-02-17,EUR,CAD,1.4861
2025-02-17,EUR,CHF,0.944
2025-02-17,EUR,CNY,7.6066
2025-02-17,EUR,CZK,25.056
2025-02-17,EUR,DKK,7.4597
2025-02-17,EUR,GBP,0.83133
2025-02-17,EUR,HKD,8.1481
2025-02-17,EUR,HUF,401.73
2025-02-17,EUR,IDR,16993.0
2025-02-17,EUR,ILS,3.7239
2025-02-17,EUR,INR,90.99
2025-02-17,EUR,ISK,146.9
2025-02-17,EUR,JPY,158.67
2025-02-17,EUR,KRW,1511.85
2025-02-17,EUR,MXN,21.351
2025-02-17,EUR,MYR,4.6437
2025-02-17,EUR,NOK,11.6415
2025-02-17,EUR,NZD,1.8263
2025-02-17,EUR,PHP,60.757
2025-02-17,EUR,PLN,4.1605
2025-02-17,EUR,RON,4.977
2025-02-17,EUR,SEK,11.216
2025-02-17,EUR,SGD,1.405
2025-02-17,EUR,THB,35.31
2025-02-17,EUR,TRY,37.948
2025-02-17,EUR,USD,1.0473
2025-02-17,EUR,ZAR,19.3112
2025-02-18,EUR,AUD,1.6466
2025-02-18,EUR,BGN,1.9558
2025-02-18,EUR,BRL,5.9576
2025-02-18,EUR,CAD,1.4844
2025-02-18,EUR,CHF,0.9425
2025-02-18,EUR,CNY,7.6056
2025-02-18,EUR,CZK,25.098
2025-02-18,EUR,DKK,7.4582
2025-02-18,EUR,GBP,0.83025
2025-02-18,EUR,HKD,8.1235
2025-02-18,EUR,HUF,401.54
2025-02-18,EUR,IDR,17068.0
2025-02-18,EUR,ILS,3.7177
2025-02-18,EUR,INR,90.85
2025-02-18,EUR,ISK,146.7
2025-02-18,EUR,JPY,158.55
2025-02-18,EUR,KRW,1506.32
2025-02-18,EUR,MXN,21.192
2025-02-18,EUR,MYR,4.6442
2025-02-18,EUR,NOK,11.659
2025-02-18,EUR,NZD,1.8338
2025-02-18,EUR,PHP,60.846
2025-02-18,EUR,PLN,4.166
2025-02-18,EUR,RON,4.9773
2025-02-18,EUR,SEK,11.2115
2025-02-18,EUR,SGD,1.4036
2025-02-18,EUR,THB,35.222
2025-02-18,EUR,TRY,37.896
2025-02-18,EUR,USD,1.0447
2025-02-18,EUR,ZAR,19.2608
2025-02-19,EUR,AUD,1.6419
2025-02-19,EUR,BGN,1.9558
2025-02-19,EUR,BRL,5.9775
2025-02-19,EUR,CAD,1.4821
2025-02-19,EUR,CHF,0.9435
2025-02-19,EUR,CNY,7.6017
2025-02-19,EUR,CZK,25.101
2025-02-19,EUR,DKK,7.4588
2025-02-19,EUR,GBP,0.82838
2025-02-19,EUR,HKD,8.1148
2025-02-19,EUR,HUF,402.13
2025-02-19,EUR,IDR,17081.0
2025-02-19,EUR,ILS,3.6976
2025-02-19,EUR,INR,90.64
2025-02-19,EUR,ISK,146.3
2025-02-19,EUR,JPY,158.41
2025-02-19,EUR,KRW,1504.72
2025-02-19,EUR,MXN,21.195
2025-02-19,EUR,MYR,4.6343
2025-02-19,EUR,NOK,11.629
2025-02-19,EUR,NZD,1.8252
2025-02-19,EUR,PHP,60.651
2025-02-19,EUR,PLN,4.174
2025-02-19,EUR,RON,4.9774
2025-02-19,EUR,SEK,11.214
2025-02-19,EUR,SGD,1.4008
2025-02-19,EUR,THB,35.157
2025-02-19,EUR,TRY,37.875
2025-02-19,EUR,USD,1.0434
2025-02-19,EUR,ZAR,19.3298
2025-02-20,EUR,AUD,1.6382
2025-02-20,EUR,BGN,1.9558
2025-02-20,EUR,BRL,5.9526
2025-02-20,EUR,CAD,1.4841
2025-02-20,EUR,CHF,0.9423
2025-02-20,EUR,CNY,7.5807
2025-02-20,EUR,CZK,25.073
2025-02-20,EUR,DKK,7.459
2025-02-20,EUR,GBP,0.82823
2025-02-20,EUR,HKD,8.1211
2025-02-20,EUR,HUF,402.08
2025-02-20,EUR,IDR,17012.0
2025-02-20,EUR,ILS,3.6986
2025-02-20,EUR,INR,90.43
2025-02-20,EUR,ISK,145.7
2025-02-20,EUR,JPY,156.6
2025-02-20,EUR,KRW,1500.62
2025-02-20,EUR,MXN,21.262
2025-02-20,EUR,MYR,4.6262
2025-02-20,EUR,NOK,11.609
2025-02-20,EUR,NZD,1.8227
2025-02-20,EUR,PHP,60.462
2025-02-20,EUR,PLN,4.1605
2025-02-20,EUR,RON,4.9778
2025-02-20,EUR,SEK,11.166
2025-02-20,EUR,SGD,1.3966
2025-02-20,EUR,THB,35.099
2025-02-20,EUR,TRY,37.923
2025-02-20,EUR,USD,1.0443
2025-02-20,EUR,ZAR,19.248
2025-02-21,EUR,AUD,1.6394
2025-02-21,EUR,BGN,1.9558
2025-02-21,EUR,BRL,5.9751
2025-02-21,EUR,CAD,1.4856
2025-02-21,EUR,CHF,0.942
2025-02-21,EUR,CNY,7.5933
2025-02-21,EUR,CZK,25.082
2025-02-21,EUR,DKK,7.4588
2025-02-21,EUR,GBP,0.8276
2025-02-21,EUR,HKD,8.1327
2025-02-21,EUR,HUF,404.6
2025-02-21,EUR,IDR,17078.0
2025-02-21,EUR,ILS,3.7211
2025-02-21,EUR,INR,90.66
2025-02-21,EUR,ISK,145.7
2025-02-21,EUR,JPY,157.46
2025-02-21,EUR,KRW,1500.16
2025-02-21,EUR,MXN,21.271
2025-02-21,EUR,MYR,4.624
2025-02-21,EUR,NOK,11.629
2025-02-21,EUR,NZD,1.8186
2025-02-21,EUR,PHP,60.64
2025-02-21,EUR,PLN,4.1683
2025-02-21,EUR,RON,4.9773
2025-02-21,EUR,SEK,11.1425
2025-02-21,EUR,SGD,1.3994
2025-02-21,EUR,THB,35.183
2025-02-21,EUR,TRY,38.102
2025-02-21,EUR,USD,1.0465
2025-02-21,EUR,ZAR,19.245
2025-02-24,EUR,AUD,1.6434
2025-02-24,EUR,BGN,1.9558
2025-02-24,EUR,BRL,5.9857
2025-02-24,EUR,CAD,1.4876
2025-02-24,EUR,CHF,0.9415
2025-02-24,EUR,CNY,7.5879
2025-02-24,EUR,CZK,25.062
2025-02-24,EUR,DKK,7.4603
2025-02-24,EUR,GBP,0.8283
2025-02-24,EUR,HKD,8.1356
2025-02-24,EUR,HUF,401.69
2025-02-24,EUR,IDR,17045.0
2025-02-24,EUR,ILS,3.7334
2025-02-24,EUR,INR,90.77
2025-02-24,EUR,ISK,145.1
2025-02-24,EUR,JPY,156.81
2025-02-24,EUR,KRW,1494.52
2025-02-24,EUR,MXN,21.37
2025-02-24,EUR,MYR,4.616
2025-02-24,EUR,NOK,11.6355
2025-02-24,EUR,NZD,1.8213
2025-02-24,EUR,PHP,60.581
2025-02-24,EUR,PLN,4.1445
2025-02-24,EUR,RON,4.9772
2025-02-24,EUR,SEK,11.153
2025-02-24,EUR,SGD,1.4002
2025-02-24,EUR,THB,35.066
2025-02-24,EUR,TRY,38.094
2025-02-24,EUR,USD,1.0466
2025-02-24,EUR,ZAR,19.2037
2025-02-25,EUR,AUD,1.6538
2025-02-25,EUR,BGN,1.9558
2025-02-25,EUR,BRL,6.0839
2025-02-25,EUR,CAD,1.4969
2025-02-25,EUR,CHF,0.9386
2025-02-25,EUR,CNY,7.6219
2025-02-25,EUR,CZK,24.939
2025-02-25,EUR,DKK,7.4595
2025-02-25,EUR,GBP,0.82908
2025-02-25,EUR,HKD,8.1609
2025-02-25,EUR,HUF,401.2
2025-02-25,EUR,IDR,17161.0
2025-02-25,EUR,ILS,3.7569
2025-02-25,EUR,INR,91.52
2025-02-25,EUR,ISK,145.7
2025-02-25,EUR,JPY,157.19
2025-02-25,EUR,KRW,1505.11
2025-02-25,EUR,MXN,21.494
2025-02-25,EUR,MYR,4.6449
2025-02-25,EUR,NOK,11.6638
2025-02-25,EUR,NZD,1.8337
2025-02-25,EUR,PHP,60.832
2025-02-25,EUR,PLN,4.1393
2025-02-25,EUR,RON,4.9774
2025-02-25,EUR,SEK,11.1455
2025-02-25,EUR,SGD,1.4047
2025-02-25,EUR,THB,35.38
2025-02-25,EUR,TRY,38.274
2025-02-25,EUR,USD,1.0497
2025-02-25,EUR,ZAR,19.2862
2025-02-26,EUR,AUD,1.6622
2025-02-26,EUR,BGN,1.9558
2025-02-26,EUR,BRL,6.0329
2025-02-26,EUR,CAD,1.5054
2025-02-26,EUR,CHF,0.9392
2025-02-26,EUR,CNY,7.6125
2025-02-26,EUR,CZK,24.948
2025-02-26,EUR,DKK,7.4584
2025-02-26,EUR,GBP,0.82868
2025-02-26,EUR,HKD,8.1516
2025-02-26,EUR,HUF,400.3
2025-02-26,EUR,IDR,17172.0
2025-02-26,EUR,ILS,3.7475
2025-02-26,EUR,INR,91.35
2025-02-26,EUR,ISK,145.3
2025-02-26,EUR,JPY,156.7
2025-02-26,EUR,KRW,1504.35
2025-02-26,EUR,MXN,21.468
2025-02-26,EUR,MYR,4.6447
2025-02-26,EUR,NOK,11.6895
2025-02-26,EUR,NZD,1.8419
2025-02-26,EUR,PHP,60.733
2025-02-26,EUR,PLN,4.144
2025-02-26,EUR,RON,4.9773
2025-02-26,EUR,SEK,11.143
2025-02-26,EUR,SGD,1.4035
2025-02-26,EUR,THB,35.388
2025-02-26,EUR,TRY,38.213
2025-02-26,EUR,USD,1.0487
2025-02-26,EUR,ZAR,19.2857
2025-02-27,EUR,AUD,1.6638
2025-02-27,EUR,BGN,1.9558
2025-02-27,EUR,BRL,6.0825
2025-02-27,EUR,CAD,1.504
2025-02-27,EUR,CHF,0.9407
2025-02-27,EUR,CNY,7.6127
2025-02-27,EUR,CZK,24.987
2025-02-27,EUR,DKK,7.4584
2025-02-27,EUR,GBP,0.82673
2025-02-27,EUR,HKD,8.1446
2025-02-27,EUR,HUF,399.43
2025-02-27,EUR,IDR,17238.0
2025-02-27,EUR,ILS,3.7184
2025-02-27,EUR,INR,91.31
2025-02-27,EUR,ISK,145.5
2025-02-27,EUR,JPY,156.73
2025-02-27,EUR,KRW,1511.87
2025-02-27,EUR,MXN,21.35
2025-02-27,EUR,MYR,4.6565
2025-02-27,EUR,NOK,11.7015
2025-02-27,EUR,NZD,1.8434
2025-02-27,EUR,PHP,60.632
2025-02-27,EUR,PLN,4.1308
2025-02-27,EUR,RON,4.9763
2025-02-27,EUR,SEK,11.159
2025-02-27,EUR,SGD,1.4049
2025-02-27,EUR,THB,35.522
2025-02-27,EUR,TRY,38.168
2025-02-27,EUR,USD,1.0477
2025-02-27,EUR,ZAR,19.2947
2025-02-28,EUR,AUD,1.6741
2025-02-28,EUR,BGN,1.9558
2025-02-28,EUR,BRL,6.0712
2025-02-28,EUR,CAD,1.5019
2025-02-28,EUR,CHF,0.9394
2025-02-28,EUR,CNY,7.5782
2025-02-28,EUR,CZK,25.029
2025-02-28,EUR,DKK,7.4583
2025-02-28,EUR,GBP,0.82608
2025-02-28,EUR,HKD,8.098
2025-02-28,EUR,HUF,399.5
2025-02-28,EUR,IDR,17228.0
2025-02-28,EUR,ILS,3.7457
2025-02-28,EUR,INR,90.97
2025-02-28,EUR,ISK,145.7
2025-02-28,EUR,JPY,156.96
2025-02-28,EUR,KRW,1519.92
2025-02-28,EUR,MXN,21.219
2025-02-28,EUR,MYR,4.6459
2025-02-28,EUR,NOK,11.7245
2025-02-28,EUR,NZD,1.8579
2025-02-28,EUR,PHP,60.355
2025-02-28,EUR,PLN,4.1503
2025-02-28,EUR,RON,4.9768
2025-02-28,EUR,SEK,11.188
2025-02-28,EUR,SGD,1.4037
2025-02-28,EUR,THB,35.567
2025-02-28,EUR,TRY,38.019
2025-02-28,EUR,USD,1.0411
2025-02-28,EUR,ZAR,19.1917
2025-03-03,EUR,AUD,1.6811
2025-03-03,EUR,BGN,1.9558
2025-03-03,EUR,BRL,6.159
2025-03-03,EUR,CAD,1.5104
2025-03-03,EUR,CHF,0.9428
2025-03-03,EUR,CNY,7.6282
2025-03-03,EUR,CZK,25.097
2025-03-03,EUR,DKK,7.4583
2025-03-03,EUR,GBP,0.8253
2025-03-03,EUR,HKD,8.1386
2025-03-03,EUR,HUF,400.43
2025-03-03,EUR,IDR,17216.0
2025-03-03,EUR,ILS,3.7616
2025-03-03,EUR,INR,91.35
2025-03-03,EUR,ISK,145.7
2025-03-03,EUR,JPY,158.33
2025-03-03,EUR,KRW,1526.42
2025-03-03,EUR,MXN,21.425
2025-03-03,EUR,MYR,4.6737
2025-03-03,EUR,NOK,11.695
2025-03-03,EUR,NZD,1.8669
2025-03-03,EUR,PHP,60.436
2025-03-03,EUR,PLN,4.1708
2025-03-03,EUR,RON,4.9773
2025-03-03,EUR,SEK,11.15
2025-03-03,EUR,SGD,1.4106
2025-03-03,EUR,THB,35.691
2025-03-03,EUR,TRY,38.149
2025-03-03,EUR,USD,1.0465
2025-03-03,EUR,ZAR,19.5068
2025-03-04,EUR,AUD,1.6919
2025-03-04,EUR,BGN,1.9558
2025-03-04,EUR,BRL,6.2132
2025-03-04,EUR,CAD,1.5224
2025-03-04,EUR,CHF,0.9371
2025-03-04,EUR,CNY,7.6614
2025-03-04,EUR,CZK,25.025
2025-03-04,EUR,DKK,7.4589
2025-03-04,EUR,GBP,0.82788
2025-03-04,EUR,HKD,8.2056
2025-03-04,EUR,HUF,398.93
2025-03-04,EUR,IDR,17328.0
2025-03-04,EUR,ILS,3.8177
2025-03-04,EUR,INR,91.99
2025-03-04,EUR,ISK,146.3
2025-03-04,EUR,JPY,156.5
2025-03-04,EUR,KRW,1537.13
2025-03-04,EUR,MXN,21.942
2025-03-04,EUR,MYR,4.7153
2025-03-04,EUR,NOK,11.808
2025-03-04,EUR,NZD,1.872
2025-03-04,EUR,PHP,60.797
2025-03-04,EUR,PLN,4.1593
2025-03-04,EUR,RON,4.9769
2025-03-04,EUR,SEK,11.0995
2025-03-04,EUR,SGD,1.4151
2025-03-04,EUR,THB,35.582
2025-03-04,EUR,TRY,38.484
2025-03-04,EUR,USD,1.0557
2025-03-04,EUR,ZAR,19.5569
2025-03-05,EUR,AUD,1.703
2025-03-05,EUR,BGN,1.9558
2025-03-05,EUR,BRL,6.2938
2025-03-05,EUR,CAD,1.5398
2025-03-05,EUR,CHF,0.9514
2025-03-05,EUR,CNY,7.7675
2025-03-05,EUR,CZK,25.048
2025-03-05,EUR,DKK,7.4589
2025-03-05,EUR,GBP,0.835
2025-03-05,EUR,HKD,8.3106
2025-03-05,EUR,HUF,398.85
2025-03-05,EUR,IDR,17497.0
2025-03-05,EUR,ILS,3.875
2025-03-05,EUR,INR,93.09
2025-03-05,EUR,ISK,146.5
2025-03-05,EUR,JPY,160.09
2025-03-05,EUR,KRW,1551.65
2025-03-05,EUR,MXN,22.009
2025-03-05,EUR,MYR,4.7369
2025-03-05,EUR,NOK,11.82
2025-03-05,EUR,NZD,1.8832
2025-03-05,EUR,PHP,61.383
2025-03-05,EUR,PLN,4.15
2025-03-05,EUR,RON,4.9758
2025-03-05,EUR,SEK,11.0125
2025-03-05,EUR,SGD,1.4301
2025-03-05,EUR,THB,36.012
2025-03-05,EUR,TRY,38.962
2025-03-05,EUR,USD,1.0694
2025-03-05,EUR,ZAR,19.7222
2025-03-06,EUR,AUD,1.7037
2025-03-06,EUR,BGN,1.9558
2025-03-06,EUR,BRL,6.2088
2025-03-06,EUR,CAD,1.5509
2025-03-06,EUR,CHF,0.9565
2025-03-06,EUR,CNY,7.8247
2025-03-06,EUR,CZK,25.047
2025-03-06,EUR,DKK,7.4593
2025-03-06,EUR,GBP,0.8379
2025-03-06,EUR,HKD,8.3922
2025-03-06,EUR,HUF,400.68
2025-03-06,EUR,IDR,17671.0
2025-03-06,EUR,ILS,3.9023
2025-03-06,EUR,INR,94.01
2025-03-06,EUR,ISK,146.9
2025-03-06,EUR,JPY,159.24
2025-03-06,EUR,KRW,1563.53
2025-03-06,EUR,MXN,22.027
2025-03-06,EUR,MYR,4.7799
2025-03-06,EUR,NOK,11.716
2025-03-06,EUR,NZD,1.881
2025-03-06,EUR,PHP,61.924
2025-03-06,EUR,PLN,4.177
2025-03-06,EUR,RON,4.9754
2025-03-06,EUR,SEK,10.962
2025-03-06,EUR,SGD,1.4387
2025-03-06,EUR,THB,36.399
2025-03-06,EUR,TRY,39.323
2025-03-06,EUR,USD,1.0796
2025-03-06,EUR,ZAR,19.7579
2025-03-07,EUR,AUD,1.7258
2025-03-07,EUR,BGN,1.9558
2025-03-07,EUR,BRL,6.2617
2025-03-07,EUR,CAD,1.5566
2025-03-07,EUR,CHF,0.9557
2025-03-07,EUR,CNY,7.8561
2025-03-07,EUR,CZK,25.016
2025-03-07,EUR,DKK,7.4589
2025-03-07,EUR,GBP,0.84088
2025-03-07,EUR,HKD,8.4357
2025-03-07,EUR,HUF,399.28
2025-03-07,EUR,IDR,17664.0
2025-03-07,EUR,ILS,3.934
2025-03-07,EUR,INR,94.44
2025-03-07,EUR,ISK,147.3
2025-03-07,EUR,JPY,160.35
2025-03-07,EUR,KRW,1570.47
2025-03-07,EUR,MXN,22.049
2025-03-07,EUR,MYR,4.7934
2025-03-07,EUR,NOK,11.759
2025-03-07,EUR,NZD,1.9012
